id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1205849,"120-16 WEST 116TH STREET","NEW YORK",NY,,"120 West 116th Street","New York","New York",10026
1205850,"1200 AVE OF THE AMERICAS","NEW YORK",NY,,"1200 6th Avenue","New York","New York",10036
1205851,"1200 BROADWAY","NEW YORK",NY,,"1200 Broadway","New York","New York",10001
1205852,"1200 WATERS PLACE",BRONX,NY,,"1200 Waters Place",Bronx,"New York",10461
1205853,"1200 ZEREGA AVE",BRONX,NY,,"1200 Zerega Avenue",Bronx,"New York",10462
1205854,"1201 FINDLAY AVENUE",BRONX,NY,,"1201 Findlay Avenue",Bronx,"New York",10456
1205855,"1210-1220 THIRD AVE.","NEW YORK",NY,10021,"1210 3rd Avenue","New York","New York",10021
1205856,"1203 FINDLAY AVE",BRONX,NY,,"1203 Findlay Avenue",Bronx,"New York",10456
1205857,"1203-05 FINDLAY AVE",BRONX,NY,,"1203 Findlay Avenue",Bronx,"New York",10456
1205858,"1203-1205 ROGERS AVE",BROOKLYN,NY,,"1203 Rogers Avenue",Brooklyn,"New York",11226
1205859,"1204 BEDFORD AVENUE",BROOKLYN,NY,11216,"1204 Bedford Avenue",Brooklyn,"New York",11216
1205860,"1208 FRANKLIN AVE",BRONX,NY,,"1208 Franklin Avenue",Bronx,"New York",10456
1205861,"1209 NELSON AVE",BRONX,NY,,"1209 Nelson Avenue",Bronx,"New York",10452
1205862,"1209 OAK POINT AVE",BRONX,NY,,"1209 Oak Point Avenue",Bronx,"New York",10474
1205863,"1209 OGDEN AVE",BRONX,NY,,"1209 Ogden Avenue",Bronx,"New York",10452
1205864,"121 MYRTLE BLVD",LARCHMONT,NY,,"121 Myrtle Boulevard",Larchmont,"New York",10538
1205865,"121 PRINCE STREET","NEW YORK",NY,,"121 Prince Street","New York","New York",10012
1205866,"121 PUTNAM AVENUE",BROOKLYN,NY,11216,"121 Putnam Avenue",Brooklyn,"New York",11238
1205867,"121 SOUTH COLUMBUS AVE","MT. VERNON",NY,,"121 South Columbus Avenue","Mount Vernon","New York",10553
1205868,"121 UNIVERSITY PLACE","NEW YORK",NY,10003,"121 University Place","New York","New York",10003
1205869,"121 WEST 116TH STREET","NEW YORK",NY,10026,"121 West 116th Street","New York","New York",10026
1205870,"121 WEST 116TH STREET","NEW YORK",NY,,"121 West 116th Street","New York","New York",10026
1205871,"121 WEST 116TH STREET","NEW YORK",NY,,"121 West 116th Street","New York","New York",10026
1205872,"121 WEST 122ND STREET","NEW YORK",NY,,"121 West 122nd Street","New York","New York",10027
1205873,"121 WEST 132ND STREET","NEW YORK",NY,,"121 West 132nd Street","New York","New York",10027
1205874,"121 WEST 19TH STREET","NEW YORK",NY,,"121 West 19th Street","New York","New York",10011
1205875,"121 WEST 27TH STREET","NEW YORK",NY,,"121 West 27th Street","New York","New York",10001
1205876,"121 WEST 82ND STREET","NEW YORK",NY,,"121 West 82nd Street","New York","New York",10024
1205877,"121-125 MAIN STREET","COLD SPRING",NY,,"121 Main Street","Cold Spring","New York",10516
1205878,"1210 WOODYCREST AVENUE",BRONX,NY,10452,"1210 Woodycrest Avenue",Bronx,"New York",10452
1205879,"1211 NELSON AVE",BRONX,NY,,"1211 Nelson Avenue",Bronx,"New York",10452
1205880,"1211 WHITE PLAINS ROAD",BRONX,NY,10472,"1211 White Plains Road",Bronx,"New York",10472
1205881,"1212 MARTIN LUTHER KING BLVD.",BRONX,NY,,"1212 Doctor Martin Luther King Junior Boulevard",Bronx,"New York",10452
1205882,"1213 AVENUE Z",BROOKLYN,NY,,"1213 Avenue Z",Brooklyn,"New York",11235
1205883,"1213 GRAND ST.",BROOKLYN,NY,11211,"1213 Grand Street",Brooklyn,"New York",11211
1205884,"1213 NELSON AVE",BRONX,NY,,"1213 Nelson Avenue",Bronx,"New York",10452
1205885,"1214 BOSTON ROAD",BRONX,NY,,"1214 Boston Road",Bronx,"New York",10456
1205886,"1214 MIDLAND AVE",BRONXVILLE,NY,,"1214 Midland Avenue",Yonkers,"New York",10708
1205887,"1214 PELHAM PKWY SOUTH",BRONX,NY,10461,"1214 Pelham Parkway South",Bronx,"New York",10461
1205888,"1215 BROOK AVENUE",BRONX,NY,10456,"1215 Brook Avenue",Bronx,"New York",10456
1205889,"1215 NELSON AVE",BRONX,NY,,"1215 Nelson Avenue",Bronx,"New York",10452
1205890,"1215 SENECA AVENUE",BRONX,NY,,"1215 Seneca Avenue",Bronx,"New York",10474
1205891,"1216 BAY STREET","STATEN ISLAND",NY,,"1216 Bay Street","Staten Island","New York",10305
1205892,"1216 BOSTON ROAD",BRONX,NY,,"1216 Boston Road",Bronx,"New York",10456
1205893,"1216 COLLEGE AVENUE",BRONX,NY,10456,"1216 College Avenue",Bronx,"New York",10456
1205894,"1216 OGDEN AVE",BRONX,NY,,"1216 Ogden Avenue",Bronx,"New York",10452
1205895,"1217 CASTLE HILL AVE",BRONX,NY,,"1217 Castle Hill Avenue",Bronx,"New York",10462
1205896,"1217 FRANKLIN AVENUE",BRONX,NY,10456,"1217 Franklin Avenue",Bronx,"New York",10456
1205897,"1217 NELSON AVE",BRONX,NY,,"1217 Nelson Avenue",Bronx,"New York",10452
1205898,"1218 KINGS HIGHWAY",BROOKLYN,NY,,"1218 Kings Highway",Brooklyn,"New York",11229
1205899,"1219 NELSON AVE",BRONX,NY,,"1219 Nelson Avenue",Bronx,"New York",10452
1205900,"122 ASHLAND PLACE",BROOKLYN,NY,,"122 Ashland Place",Brooklyn,"New York",11201
1205901,"122 ASHLAND PLACE",BROOKLYN,NY,11201,"122 Ashland Place",Brooklyn,"New York",11201
1205902,"122 DOCHER STREET",BROOKLYN,NY,,"122 Doscher Street",Brooklyn,"New York",11208
1205903,"122 EAST 17TH STREET","NEW YORK",NY,10029,"122 East 17th Street","New York","New York",10003
1205904,"122 EAST 57TH STREET","NEW YORK",NY,,"122 East 57th Street","New York","New York",10022
1205905,"122 NORFOLK STREET","NEW YORK",NY,,"122 Norfolk Street","New York","New York",10002
1205906,"122 WEST 80TH STREET","NEW YORK",NY,,"122 West 80th Street","New York","New York",10024
1205907,"122 WEST STREET",BROOKLYN,NY,,"122 West Street",Brooklyn,"New York",11222
1205908,"1220 GRAND CONCOURSE",BRONX,NY,,"1220 Grand Concourse",Bronx,"New York",10456
1205909,"1220 OLD COUNTRY RD",WESTBURY,NY,,"1220 Old Country Road",Westbury,"New York",11590
1205910,"1220 OLD COUNTRY ROAD",WESTBURY,NY,,"1220 Old Country Road",Westbury,"New York",11590
1205911,"1220 SHAKESPEARE AVE",BRONX,NY,10452,"1220 Shakespeare Avenue",Bronx,"New York",10452
1205912,"1221 NELSON AVE",BRONX,NY,,"1221 Nelson Avenue",Bronx,"New York",10452
1205913,"1221/27 PARK AVENUE","NEW YORK",NY,10028,"27 Park Avenue","New York","New York",10016
1205914,"1223-1225 STRATFORD AVENUE",BRONX,NY,10472,"1223 Stratford Avenue",Bronx,"New York",10472
1205915,"1224 AMSTERDAM AVE","NEW YORK",NY,,"1224 Amsterdam Avenue","New York","New York",10027
1205916,"1224 DEAN STREET",BROOKLYN,NY,,"1224 Dean Street",Brooklyn,"New York",11216
1205917,"1225 SECOND AVENUE","NEW YORK",NY,,"1225 2nd Avenue","New York","New York",10065
1205918,"1226-46 EAST GUNHILL ROAD",BRONX,NY,10469,"1226 East Gun Hill Road",Bronx,"New York",10469
1205919,"1228 EAST 223RD STREET",BRONX,NY,,"1228 East 223rd Street",Bronx,"New York",10466
1205920,"1229 AVENUE Y",BROOKLYN,NY,11235,"1229 Avenue Y",Brooklyn,"New York",11235
1205921,"490 RIVERSIDE DRIVE","NEW YORK",NY,10027,"490 Riverside Drive","New York","New York",10027
1205922,"123  EAST 36TH STREET","NEW YORK",NY,,"123 East 36th Street","New York","New York",10016
1205923,"123 EAST 106 STREET","NEW YORK",NY,,"123 East 106th Street","New York","New York",10029
1205924,"123 EAST 36TH STREET","NEW YORK",NY,,"123 East 36th Street","New York","New York",10016
1205925,"123 EAST 85TH ST.","NEW YORK",NY,10028,"123 East 85th Street","New York","New York",10028
1205926,"123 EAST 88TH STREET","NEW YORK",NY,,"123 East 88th Street","New York","New York",10128
1205927,"123 EAST POST ROAD","WHITE PLAINS",NY,,"123 East Post Road","White Plains","New York",10601
1205928,"123 PRINCE STREET","NEW YORK",NY,,"123 Prince Street","New York","New York",10012
1205929,"123 PRINCE STREET","NEW YORK",NY,,"123 Prince Street","New York","New York",10012
1205930,"123 SULLIVAN STREET","NEW YORK",NY,,"123 Sullivan Street","New York","New York",10012
1205931,"123 SULLIVAN STREET","NEW YORK",NY,,"123 Sullivan Street","New York","New York",10012
1205932,"123 WEST 85TH ST.","NEW YORK",NY,10028,"123 West 85th Street","New York","New York",10024
1205933,"123 WEST 92ND STREET","NEW YORK",NY,,"123 West 92nd Street","New York","New York",10025
1205934,"123-09/11 ROCKAWAY BLVD","SOUTH OZONE",NY,11438,"123-09 Rockaway Boulevard",Queens,"New York",11420
1205935,"123-33 83RD AVE.","KEW GARDENS",NY,,"123-33 83rd Avenue",Queens,"New York",11415
1205936,"123-40 83RD AVE",QUEENS,NY,,"123-40 83rd Avenue",Queens,"New York",11415
1205937,"1230 AMSTERDAM AVE","NEW YORK",NY,,"1230 Amsterdam Avenue","New York","New York",10027
1205938,"1230 ARNOW AVENUE",BRONX,NY,10469,"1230 Arnow Avenue",Bronx,"New York",10469
1205939,"1230 EAST 223RD STREET",BRONX,NY,,"1230 East 223rd Street",Bronx,"New York",10466
1205940,"1230 MORRISON AVE",BRONX,NY,,"1230 Morrison Avenue",Bronx,"New York",10472
1205941,"1230 OLD COUNTRY RD","GARDEN CITY",NY,,"1230 Old Country Road",Westbury,"New York",11590
1205942,"1230 OLD COUNTRY ROAD",WESTBURY,NY,,"1230 Old Country Road",Westbury,"New York",11590
1205943,"1230 WOODYCREST AVENUE",BRONX,NY,10452,"1230 Woodycrest Avenue",Bronx,"New York",10452
1205944,"1233 BOSTON RD",BRONX,NY,,"1233 Boston Road",Bronx,"New York",10456
1205945,"1233 GRANT AVE",BRONX,NY,,"1233 Grant Avenue",Bronx,"New York",10456
1205946,"1233 GRANT AVENUE",BRONX,NY,,"1233 Grant Avenue",Bronx,"New York",10456
1205947,"1233 LEXINGTON AVE.","NEW YORK",NY,,"1233 Lexington Avenue","New York","New York",10028
1205948,"1233-35 YORK AVE., AKA 431-35 E. 66TH ST.","NEW YORK",NY,10021,"1233 York Avenue","New York","New York",10065
1205949,"1235 EAST TREMONT AVENUE",BRONX,NY,,"1235 East Tremont Avenue",Bronx,"New York",10460
1205950,"1235 GRAND CONCOURSE",BRONX,NY,,"1235 Grand Concourse",Bronx,"New York",10452
1205951,"1237 AVENUE Z",BROOKLYN,NY,,"1237 Avenue Z",Brooklyn,"New York",11235
1205952,"1238 SIMPSON AVE",BRONX,NY,,"1238 Simpson Street",Bronx,"New York",10459
1205953,"1238 SIMPSON STREET",BRONX,NY,10459,"1238 Simpson Street",Bronx,"New York",10459
1205954,"124 CHAMBERS STREET","NEW YORK",NY,10007,"124 Chambers Street","New York","New York",10007
1205955,"124 EAST 70TH STREET","NEW YORK",NY,,"124 East 70th Street","New York","New York",10021
1205956,"124 GALE PLACE",BRONX,NY,10463,"124 Gale Place",Bronx,"New York",10463
1205957,"124 SHERMAN AVE","NEW YORK",NY,,"124 Sherman Avenue","New York","New York",10034
1205958,"124 SMITH STREET",BROOKLYN,NY,,"124 Smith Street",Brooklyn,"New York",11201
1205959,"124 WEST 137TH STREET","NEW YORK",NY,,"124 West 137th Street","New York","New York",10030
1205960,"124 WEST 18TH STREET","NEW YORK",NY,,"124 West 18th Street","New York","New York",10011
1205961,"124 WEST 20TH STREET","NEW YORK",NY,,"124 West 20th Street","New York","New York",10011
1205962,"124-126 KINGSTON AVE",BROOKLYN,NY,,"124 Kingston Avenue",Brooklyn,"New York",11213
1205963,"1240 EDWARD L GRANT HWY",BRONX,NY,,"1240 Edward L Grant Highway",Bronx,"New York",10452
1205964,"1240 MORRISON AVE",BRONX,NY,,"1240 Morrison Avenue",Bronx,"New York",10472
1205965,"1240 WESTCHESTER AVE",BRONX,NY,,"1240 Westchester Avenue",Bronx,"New York",10459
1205966,"1241 HALSEY STREET",BROOKLYN,NY,,"1241 Halsey Street",Brooklyn,"New York",11237
1205967,"1241 HALSEY STREET",BROOKLYN,NY,,"1241 Halsey Street",Brooklyn,"New York",11237
1205968,"1241 WEBSTER AVE.",BRONX,NY,,"1241 Webster Avenue",Bronx,"New York",10456
1205969,"1243-55 OAK POINT AVE.",BRONX,NY,10474,"1243 Oak Point Avenue",Bronx,"New York",10474
1205970,"1244 65TH STREET",BROOKLYN,NY,,"1244 65th Street",Brooklyn,"New York",11219
1205971,"1244 65TH STREET",BROOKLYN,NY,,"1244 65th Street",Brooklyn,"New York",11219
1205972,"1244-46 WESTCHESTER AVE",BRONX,NY,,"1244 Westchester Avenue",Bronx,"New York",10459
1205973,"1245 3RD AVENUE",NY,NY,,"1245 3rd Avenue","New York","New York",10021
1205974,"1245 GRANDVIEW PL.",BRONX,NY,,"1245 Grandview Place",Bronx,"New York",10452
1205975,"1245 WEBSTER AVE.",BRONX,NY,,"1245 Webster Avenue",Bronx,"New York",10456
1205976,"1246 SHAKESPEARE AVENUE",BRONX,NY,,"1246 Shakespeare Avenue",Bronx,"New York",10452
1205977,"1249 WEBSTER AVE",BRONX,NY,,"1249 Webster Avenue",Bronx,"New York",10456
1205978,"125 125TH STREET","NEW YORK",NY,,"125 West 125th Street","New York","New York",10027
1205979,"125 5TH AVENUE",BROOKLYN,NY,,"125 5th Avenue",Brooklyn,"New York",11217
1205980,"125 BARCLAY ST.","NEW YORK",NY,,"125 Barclay Street","New York","New York",10007
1205981,"125 BEACH 17TH STREET","FAR ROCKAWAY",NY,11691,"125 Beach 17th Street",Queens,"New York",11691
1205982,"125 BOWERY","NEW YORK",NY,,"125 Bowery","New York","New York",10002
1205983,"125 BRIGHTON 11TH STREET",BROOKLYN,NY,,"125 Brighton 11th Street",Brooklyn,"New York",11235
1205984,"125 EAST 118TH STREET","NEW YORK",NY,,"125 East 118th Street","New York","New York",10035
1205985,"125 EAST 119TH STREET","NEW YORK",NY,,"125 East 119th Street","New York","New York",10035
1205986,"125 EAST 144TH STREET",BRONX,NY,,"125 East 144th Street",Bronx,"New York",10451
1205987,"125 EAST 168TH STREET",BRONX,NY,,"125 East 168th Street",Bronx,"New York",10452
1205988,"125 EAST 170TH ST.",BRONX,NY,,"125 East 170th Street",Bronx,"New York",10452
1205989,"125 EAST 39TH STREET","NEW YORK",NY,10016,"125 East 39th Street","New York","New York",10016
1205990,"125 EAST 85TH STREET","NEW YORK",NY,10028,"125 East 85th Street","New York","New York",10028
1205991,"125 FIFTH AVE","NEW YORK",NY,,"125 5th Avenue","New York","New York",10003
1205992,"125 MAIDEN LANE","NEW YORK",NY,,"125 Maiden Lane","New York","New York",10038
1205993,"125 MAIDEN LANE","NEW YORK",NY,,"125 Maiden Lane","New York","New York",10038
1205994,"125 ROSE FEISS BOULEVARD, AKA 125 WALNUT AVENUE",BRONX,NY,10454,"125 Walnut Avenue",Bronx,"New York",10454
1205995,"125 SHARPE BLVD. SOUTH, AKA 125 SOUTH 5TH AVENUE","MT. VERNON",NY,10550,"125 South 5th Avenue","Mount Vernon","New York",10550
1205996,"125 SOUTH MACQUESTEN PKWY","MT. VERNON",NY,10550,"125 South Macquesten Parkway","Mount Vernon","New York",10550
1205997,"125 WEST 112TH STREET","NEW YORK",NY,,"125 West 112th Street","New York","New York",10026
1205998,"125 WEST 116TH STREET","NEW YORK",NY,10026,"125 West 116th Street","New York","New York",10026
1205999,"125 WEST 116TH STREET","NEW YORK",NY,,"125 West 116th Street","New York","New York",10026
1206000,"125 WEST 195TH STREET",BRONX,NY,,"125 West 195th Street",Bronx,"New York",10468
1206001,"125 WEST 26TH STREET","NEW YORK",NY,,"125 West 26th Street","New York","New York",10001
1206002,"125 WESTCHESTER AVE","WHITE PLAINS",NY,,"125 Westchester Avenue","White Plains","New York",10601
1206003,"125-10 QUEENS BLVD","KEW GARDENS",NY,,"125-10 Queens Boulevard",Queens,"New York",11415
1206004,"125/129 WEST 82ND STREET","NEW YORK",NY,,"129 West 82nd Street","New York","New York",10024
1206005,"1250 67TH STREET",BROOKLYN,NY,,"1250 67th Street",Brooklyn,"New York",11219
1206006,"1250 EAST GUNHILL ROAD",BRONX,NY,10469,"1250 East Gun Hill Road",Bronx,"New York",10469
1206007,"1250 GRAND CONCOURSE",BRONX,NY,,"1250 Grand Concourse",Bronx,"New York",10456
1206008,"1250 NORTH AVE","NEW ROCHELLE",NY,,"1250 North Avenue","New Rochelle","New York",10804
1206009,"1250 SHAKESPEARE AVENUE",BRONX,NY,,"1250 Shakespeare Avenue",Bronx,"New York",10452
1206010,"1250 WATERS PLACE  BLDG #23",BRONX,NY,,"1250 Waters Place",Bronx,"New York",10461
1206011,"1250 WATERS PLACE \"TOWER\"""""",BRONX,NY,,"1250 Waters Place",Bronx,"New York",10461
1206012,"1254 FRANKLIN AVE",BRONX,NY,,"1254 Franklin Avenue",Bronx,"New York",10456
1206013,"126 CHURCH STREET","NEW ROCHELLE",NY,,"126 Church Street","New Rochelle","New York",10805
1206014,"126 RYE RIDGE ROAD",HARRISON,NY,10528,"126 Rye Ridge Road",Harrison,"New York",10528
1206015,"126 SECOND AVE","NEW YORK",NY,,"126 2nd Avenue","New York","New York",10003
1206016,"126 WEST 74TH STREET","NEW YORK",NY,,"126 West 74th Street","New York","New York",10023
1206017,"126 WEST 81ST STREET","NEW YORK",NY,,"126 West 81st Street","New York","New York",10024
1206018,"126-138 EAST 170TH STREET",BRONX,NY,10452,"126 East 170th Street",Bronx,"New York",10452
1206019,"1260 COMMERCE AVE",BRONX,NY,,"1260 Commerce Avenue",Bronx,"New York",10462
1206020,"1260 OAKPOINT AVE",BRONX,NY,,"1260 Oak Point Avenue",Bronx,"New York",10474
1206021,"1260 OLD COUNTRY ROAD","GARDEN CITY",NY,,"1260 Old Country Road",Westbury,"New York",11590
1206022,"1260 OLD COUNTRY ROAD",WESTBURY,NY,,"1260 Old Country Road",Westbury,"New York",11590
1206023,"1260 OLD COUNTRY ROAD",WESTBURY,NY,,"1260 Old Country Road",Westbury,"New York",11590
1206024,"1260 ZEREGA AVENUE",BRONX,NY,10462,"1260 Zerega Avenue",Bronx,"New York",10462
1206025,"1261 FIFTH AVENUE","NEW YORK",NY,10029,"1261 5th Avenue","New York","New York",10029
1206026,"1262 NELSON AVE",BRONX,NY,,"1262 Nelson Avenue",Bronx,"New York",10452
1206027,"1263 FRANKLIN AVE",BRONX,NY,,"1263 Franklin Avenue",Bronx,"New York",10456
1206028,"1265 FULTON AVENUE",BRONX,NY,,"1265 Fulton Avenue",Bronx,"New York",10456
1206029,"1265 NELSON AVE",BRONX,NY,,"1265 Nelson Avenue",Bronx,"New York",10452
1206030,"1266-68 GRAND CONCOURSE",BRONX,NY,,"1266 Grand Concourse",Bronx,"New York",10456
1206031,"1267 SHERIDAN AVE",BRONX,NY,,"1267 Sheridan Avenue",Bronx,"New York",10456
1206032,"1267 WEBSTER AVE.",BRONX,NY,,"1267 Webster Avenue",Bronx,"New York",10456
1206033,"1268 CLAY AVE.",BRONX,NY,,"1268 Clay Avenue",Bronx,"New York",10456
1206034,"127 BRUCKNER BLVD",BRONX,NY,,"127 Bruckner Boulevard",Bronx,"New York",10454
1206035,"127 EAST 119TH STREET","NEW YORK",NY,,"127 East 119th Street","New York","New York",10035
1206036,"127 EAST 119TH STREET","NEW YORK",NY,,"127 East 119th Street","New York","New York",10035
1206037,"127 EAST 31ST STREET","NEW YORK",NY,,"127 East 31st Street","New York","New York",10016
1206038,"127 EAST 34TH STREET","NEW YORK",NY,10016,"127 East 34th Street","New York","New York",10016
1206039,"127 EAST 34TH STREET","NEW YORK",NY,10016,"127 East 34th Street","New York","New York",10016
1206040,"127 EAST 82ND STREET","NEW YORK",NY,,"127 East 82nd Street","New York","New York",10028
1206041,"127 LUDLOW ST.",YONKERS,NY,10705,"127 Ludlow Street",Yonkers,"New York",10705
1206042,"127 UTICA AVE.",BROOKLYN,NY,,"127 Utica Avenue",Brooklyn,"New York",11213
1206043,"127 WEST 127TH STREET","NEW YORK",NY,
1206044,"127-131 WEST 170TH STREET",BRONX,NY,,"127 West 170th Street",Bronx,"New York",10452
1206045,"127-40 WILLETS POINT BLVD.",FLUSHING,NY,11368-1506,"127-40 Willets Point Boulevard",Queens,"New York",11368
1206046,"1270 EAST 18TH STREET",BROOKLYN,NY,,"1270 East 18th Street",Brooklyn,"New York",11230
1206047,"1270 EAST 19TH STREET",BROOKLYN,NY,,"1270 East 19th Street",Brooklyn,"New York",11230
1206048,"1270 FIFTH AVE","NEW YORK",NY,,"1270 5th Avenue","New York","New York",10029
1206049,"1270 NORTH AVE","NEW ROCHELLE",NY,,"1270 North Avenue","New Rochelle","New York",10804
1206050,"1270 NORTH AVENUE","NEW ROCHELLE",NY,,"1270 North Avenue","New Rochelle","New York",10804
1206051,"1270 PACIFIC ST.",BROOKLYN,NY,11216,"1270 Pacific Street",Brooklyn,"New York",11216
1206052,"1271 RYAWA AVENUE",BRONX,NY,,"1271 Ryawa Avenue",Bronx,"New York",10474
1206053,"1272 BOSTON ROAD",BRONX,NY,,"1272 Boston Road",Bronx,"New York",10456
1206054,"1272 PACIFIC STREET",BROOKLYN,NY,,"1272 Pacific Street",Brooklyn,"New York",11216
1206055,"1273 WEBSTER AVE.",BRONX,NY,,"1273 Webster Avenue",Bronx,"New York",10456
1206056,"1275 3RD AVENUE","NEW YORK",NY,,"1275 3rd Avenue","New York","New York",10021
1206057,"1275 FULTON STREET",BROOKLYN,NY,11216,"1275 Fulton Street",Brooklyn,"New York",11216
1206058,"1275 MADISON AVE","NEW YORK",NY,,"1275 Madison Avenue","New York","New York",10128
1206059,"1275 OAK POINT AVE.",BRONX,NY,,"1275 Oak Point Avenue",Bronx,"New York",10474
1206060,"1276 FULTON AVENUE",BRONX,NY,,"1276 Fulton Avenue",Bronx,"New York",10456
1206061,"1279 REV. JAMES A. POLITE BLVD",BRONX,NY,,"1279 Rev James A Polite Avenue",Bronx,"New York",10459
1206062,"1279-80 SHERIDAN AVENUE",BRONX,NY,,"1279 Sheridan Avenue",Bronx,"New York",10456
1206063,"128 WEST 112TH STREET","NEW YORK",NY,,"128 West 112th Street","New York","New York",10026
1206064,"128 WEST 138TH STREET","NEW YORK",NY,,"128 West 138th Street","New York","New York",10030
1206065,"128 WEST 73RD STREET","NEW YORK",NY,,"128 West 73rd Street","New York","New York",10023
1206066,"128 WEST 74TH STREET","NEW YORK",NY,,"128 West 74th Street","New York","New York",10023
1206067,"128-131 NORFOLK AVE","NEW YORK",NY,,"128 Norfolk Street","New York","New York",10002
1206068,"1280 FIFTH AVE","NEW YORK",NY,,"1280 5th Avenue","New York","New York",10029
