id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1205419,"11 CHRISTOPHER STREET","NEW YORK",NY,
1205420,"11 DASH PLACE",BRONX,NY,
1205421,"11 EAST 44TH STREET, (15TH FLOOR)","NEW YORK",NY,
1205422,"11 EAST 51ST STREET","NEW YORK",NY,
1205423,"11 EAST 75TH STREET","NEW YORK",NY,
1205424,"11 EAST FORDHAM ROAD",BRONX,NY,
1205425,"11 FERRIS AVE","WHITE PLAINS",NY,10601
1205426,"11 FRONT STREET",BROOKLYN,NY,
1205427,"11 GATES AVE",BROOKLYN,NY,
1205428,"11 LISPENARD STREET","NEW YORK",NY,
1205429,"11 LONGVIEW AVE","WHITE PLAINS",NY,10601
1205430,"11 OLD BROADWAY","NEW YORK",NY,
1205431,"11 RIVINGTON STREET","NEW YORK",NY,
1205432,"11 RYE RIDGE PLAZA","RYE BROOK",NY,
1205433,"11 TROUTMAN STREET",BROOKLYN,NY,
1205434,"11 WEST 103RD STREET","NEW YORK",NY,
1205435,"11 WEST 103RD STREET","NEW YORK",NY,
1205436,"11 WEST 10TH STREET","NEW YORK",NY,
1205437,"11 WEST 19TH STREET, 11TH FLOOR","NEW YORK",NY,
1205438,"11 WEST 53RD STREET","NEW YORK",NY,
1205439,"11-15 BROADWAY",ASTORIA,NY,
1205440,"11-23 ST CASIMIR AVE",YONKERS,NY,
1205441,"11-23 ST. CASIMIR AVE",YONKERS,NY,10701
1205442,"11-49 44TH RD","LONG IS CITY",NY,
1205443,"11/29 RYERSON STREET",BROOKLYN,NY,11205
1205444,"110 BLOOMINGDALE RD","WHITE PLAINS",NY,
1205445,"110 CHAMBERS STREET","NEW YORK",NY,
1205446,"110 EAST 138TH STREET",BRONX,NY,10451
1205447,"110 EAST 170TH STREET",BRONX,NY,
1205448,"110 EAST 177TH STREET","BRONX, NY",NY,
1205449,"110 EAST 17TH STREET","NEW YORK",NY,
1205450,"110 EAST 17TH STREET","NEW YORK",NY,
1205451,"110 EAST 17TH STREET","NEW YORK",NY,10003
1205452,"110 EAST 71ST STREET","NEW YORK",NY,
1205453,"110 EAST 87TH ST.","NEW YORK",NY,
1205454,"110 EAST 88TH STREET","NEW YORK",NY,
1205455,"110 EAST 97TH STREET","NEW YORK",NY,
1205456,"110 FISHER AVE",EASTCHESTER,NY,
1205457,"110 MAIN STREET",TUCKAHOE,NY,
1205458,"110 NEW YORK AVE",BROOKLYN,NY,
1205459,"110 OREGON ROAD","CORTLANDT MANOR",NY,10567
1205460,"110 SHONNARD PLACE",YONKERS,NY,
1205461,"110 WALL STREET","NEW YORK",NY,
1205462,"110 WEST 137TH STREET","NEW YORK",NY,
1205463,"110 WEST 26TH STREET","NEW YORK",NY,
1205464,"110 WEST 34TH STREET","NEW YORK",NY,
1205465,"110 WEST 73RD STREET","NEW YORK",NY,
1205466,"110 WOOSTER STREET","NEW YORK",NY,
1205467,"110-31 MERRICK BLVD",QUEENS,NY,
1205468,"110-35 164TH PLACE",JAMAICA,NY,
1205469,"1100 AMUSO DRIVE",MT.KISCO,NY,10549
1205470,"1100 FRANKLIN AVE",BRONX,NY,
1205471,"1100 GRAND CONCOURSE",BRONX,NY,
1205472,"1100 KINGS HWY",BROOKLYN,NY,
1205473,"1100 MIDDLE COUNTRY RD",SELDEN,NY,
1205474,"1100 OAK POINT AVENUE",BRONX,NY,
1205475,"1100 STEWART AVENUE","GARDEN CITY",NY,
1205476,"1100 WEST FARMS RD",BRONX,NY,
1205477,"11000 FLATLANDS AVENUE",BROOKLYN,NY,11207
1205478,"1101 BOSTON ROAD",BRONX,NY,10456
1205479,"1101 EAST 177TH STREET",BRONX,NY,
1205480,"1101 MIDLAND AVE",YONKERS,NY,
1205481,"1101 MIDLAND AVENUE",YONKERS,NY,
1205482,"1101 PELHAM PARKWAY NORTH",BRONX,NY,10461
1205483,"1101 STEWART STREET","GARDEN CITY",NY,
1205484,"1101 UNION STREET",BROOKLYN,NY,
1205485,"1101-35 WEBSTER AVE.",BRONX,NY,10456
1205486,"1103 EAST 34TH STREET",BROOKLYN,NY,
1205487,"1104 ELDER AVE",BRONX,NY,
1205488,"1105 COLLEGE AVENUE",BRONX,NY,
1205489,"1105 ELDER AVE",BRONX,NY,
1205490,"1105/1109 MADISON STREET",BROOKLYN,NY,11221
1205491,"1106 COLLEGE AVENUE",BRONX,NY,
1205492,"1106 WEST FARMS RD",BRONX,NY,
1205493,"1108 FINDLAY AVENUE",BRONX,NY,
1205494,"1108 ZEREGA AVE.",BRONX,NY,
1205495,"1109 CLAY AVENUE",BRONX,NY,
1205496,"1109 FRANKLIN AVE.",BRONX,NY,
1205497,"1109 MADISON STREET",BROOKLYN,NY,
1205498,"1109 MANHATTAN AVE",BROOKLYN,NY,
1205499,"111 &amp; 113 SULLIVAN STREET","NEW YORK",NY,10016
1205500,"111 5TH AVENUE","NEW YORK",NY,
1205501,"111 5TH AVENUE, 3RD FLOOR","NEW YORK",NY,
1205502,"111 5TH AVENUE, 2ND FLOOR","NEW YORK",NY,
1205503,"111 5TH AVENUE","NEW YORK",NY,
1205504,"111 5TH AVENUE, 5TH FLOOR","NEW YORK",NY,
1205505,"111 5TH AVENUE","NEW YORK",NY,
1205506,"111 5TH AVENUE, LOBBY","NEW YORK",NY,
1205507,"111 5TH AVENUE","NEW YORK",NY,
1205508,"881 BROADWAY","NEW YORK",NY,
1205509,"111 BARROW STREET","NEW YORK",NY,
1205510,"111 BRUCE AVE",YONKERS,NY,10456
1205511,"111 CLAY STREET",BROOKLYN,NY,
1205512,"111 CLYMER STREET",BROOKLYN,NY,
1205513,"111 EAST 100TH STREET","NEW YORK",NY,10029
1205514,"111 EAST 10TH STREET","NEW YORK",NY,10003
1205515,"111 EAST 10TH STREET","NEW YORK",NY,
1205516,"111 EAST 210TH STREET",BRONX,NY,10467
1205517,"111 EAST 210TH STREET",BRONX,NY,
1205518,"111 EAST 39TH STREET","NEW YORK",NY,
1205519,"111 EAST 48TH STREET","NEW YORK",NY,10017
1205520,"111 EAST 59TH STREET","NEW YORK",NY,
1205521,"111 EAST 61ST STREET","NEW YORK",NY,
1205522,"111 EAST 61ST STREET","NEW YORK",NY,
1205523,"111 EAST 75TH STREET","NEW YORK",NY,10014
1205524,"111 FIFTH AVENUE","NEW YORK",NY,
1205525,"111 FIFTH AVENUE","NEW YORK",NY,
1205526,"111 HICK STREET, A.K.A. 43 CLARK ST.",BROOKLYN,NY,11201
1205527,"111 LOCKWOOD AVENUE","NEW ROCHELLE",NY,
1205528,"111 PUTNAM AVENUE",BROOKLYN,NY,
1205529,"111 READE STREET","NEW YORK",NY,
1205530,"111 VALENTINE LANE",YONKERS,NY,10705
1205531,"111 WEST 106TH STREET","NEW YORK",NY,
1205532,"111 WEST 74TH STREET","NEW YORK",NY,
1205533,"111 WINDING RIDGE","WHITE PLAINS",NY,
1205534,"111-39 76TH ROAD","FOREST HILLS",NY,
1205535,"1111 FATHER CAPPODANNO BLVD.","STATEN ISLAND",NY,
1205536,"1111 FRANKLIN AVE","GARDEN CITY",NY,
1205537,"1111 GERARD AVE.",BRONX,NY,10451
1205538,"1111 MIDLAND AVE",BRONXVILLE,NY,
1205539,"1112 BROOK AVENUE",BRONX,NY,
1205540,"1113 SHERIDAN AVENUE",BRONX,NY,
1205541,"1114 6TH AVENUE","NEW YORK",NY,
1205542,"1115 BROADWAY, 3RD FLOOR","NEW YORK",NY,
1205543,"1115 COLLEGE AVE",BRONX,NY,
1205544,"1115 UNION STREET",BROOKLYN,NY,
1205545,"1115 WARD AVE",BRONX,NY,
1205546,"1115 WESTCHESTER AVE.",BRONX,NY,
1205547,"1117-23 WESTCHESTER AVE",BRONX,NY,
1205548,"1118 SOUTHERN BLVD",BRONX,NY,
1205549,"1118 WHITE PLAINS RD",BRONX,NY,
1205550,"1119/1135 WEBSTER AVENUE",BRONX,NY,10456
1205551,"112 BRUCKNER BLVD",BRONX,NY,
1205552,"112 BRUCKNER BLVD.",BRONX,NY,
1205553,"112 CHARLTON STREET","NEW YORK",NY,
1205554,"112 FIRST AVE","NEW YORK",NY,
1205555,"112 HENWOOD PLACE",BRONX,NY,
1205556,"112 HENWOOD PLACE",BRONX,NY,
1205557,"112 WEST 113TH STREET","NEW YORK",NY,
1205558,"112 WEST 81ST STREET","NEW YORK",NY,
1205559,"112-30 EAST 119TH ST.","NEW YORK",NY,10035
1205560,"1120 AVENUE OF THE AMERICAS","NEW YORK",NY,
1205561,"1120 CLAY AVENUE",BRONX,NY,
1205562,"1120 CLOSE AVENUE",BRONX,NY,10472
1205563,"1120 GRANT AVE",BRONX,NY,
1205564,"1120 PARK AVE","NEW YORK",NY,
1205565,"1122 YONKERS AVE",YONKERS,NY,10704
1205566,"1124 KINGS HIGHWAY",BROOKLYN,NY,
1205567,"1125 BOSTON ROAD",BRONX,NY,
1205568,"1125 CLOSE AVE ",BRONX,NY,10472
1205569,"1125 CLOSE AVE.",BRONX,NY,10472
1205570,"1125 GRAND CONCOURSE",BRONX,NY,
1205571,"1125 LORIMER STREET",BROOKLYN,NY,
1205572,"1125 TELLER AVENUE",BRONX,NY,
1205573,"1125-27 SHERIDAN AVE",BRONX,NY,
1205574,"1128 SHERMAN AVENUE",BRONX,NY,10456
1205575,"1129 VYSE AVENUE",BRONX,NY,
1205576,"113 BEEKMAN STREET","NEW YORK",NY,
1205577,"113 EAST 73RD STREET","NEW YORK",NY,
1205578,"113-11 JAMAICA AVE","RICHMOND HILL",NY,
1205579,"113-115 EAST 10TH STREET","NEW YORK",NY,10003
1205580,"113-121 PRINCE STREET","NEW YORK",NY,
1205581,"113-121 PRINCE STREET","NEW YORK",NY,
1205582,"113/23 EAST 87TH STREET","NEW YORK",NY,10028
1205583,"1130 OREGON ROAD","MOHEGAN LAKE",NY,
1205584,"1130 PELHAM PARKWAY SOUTH",BRONX,NY,
1205585,"1131 OGDEN AVENUE",BRONX,NY,10473
1205586,"1131 WEST FARMS RD",BRONX,NY,
1205587,"1132 CLAY AVENUE",BRONX,NY,
1205588,"1133 EAST 35TH STREET",BROOKLYN,NY,
1205589,"1133 MAIN AVENUE",CLIFTON,NJ,
1205590,"1133 OGDEN AVE",BRONX,NY,
1205591,"1133 YORK AVE","NEW YORK",NY,
1205592,"1133 ZEREGA AVENUE",BRONX,NY,10462
1205593,"1135 BRONX RIVER AVE",BRONX,NY,
1205594,"1135 PELHAM PARKWAY NORTH",BRONX,NY,
1205595,"1135A MORRIS PARK AVE",BRONX,NY,
1205596,"1136 SHERMAN AVENUE",BRONX,NY,
1205597,"1137 EAST 223RD STREET",BRONX,NY,
1205598,"1138 DEAN STREET",BROOKLYN,NY,
1205599,"114 BENNETT AVENUE","NEW YORK",NY,
1205600,"114 EAST 39TH STREET","NEW YORK",NY,
1205601,"114 EAST 85TH STREET","NEW YORK",NY,10028
1205602,"114 EAST 85TH STREET","NEW YORK",NY,
1205603,"114 PERRY STREET","NEW YORK",NY,
1205604,"114 PIERREPONT STREET",BROOKLYN,NY,11201
1205605,"114 WEST 17TH STREET","NEW YORK",NY,
1205606,"114 WEST 17TH STREET","NEW YORK",NY,
1205607,"114 WEST 17TH STREET","NEW YORK",NY,
1205608,"114 WEST 71ST STREET","NEW YORK",NY,
1205609,"114 WEST 75TH STREETT","NEW YORK",NY,
1205610,"114 WOOSTER STREET","NEW YORK",NY,
1205611,"114-02 GUY R. BREWER BLVD",JAMAICA,NY,
1205612,"114-116 MAIN STREET","COLD SPRING",NY,10516
1205613,"114-116 MAIN STREET","COLD SPRING",NY,
1205614,"114-116 MAIN STREET","COLD SPRING",NY,
1205615,"114-39 SUTPHIN BLVD",QUEENS,NY,
1205616,"114-49 SUTPHIN BLVD",JAMAICA,NY,
1205617,"114/118 EAST 85TH STREET","NEW YORK",NY,10028
1205618,"1140 CLAY AVENUE",BRONX,NY,
1205619,"1141 LEGGETT AVENUE",BRONX,NY,10451
1205620,"1141 TIFFANY STREET",BRONX,NY,
1205621,"1141 WANTAGH AVE",WANTAGH,NY,
1205622,"1142 WILMOT RD",SCARSDALE,NY,
1205623,"1142-44 FRANKLIN AVE",BRONX,NY,
1205624,"1144 LYDIG AVENUE",BRONX,NY,10461
1205625,"1144 PELHAM PARKWAY S",BRONX,NY,
1205626,"1144 PELHAM PARKWAY S",BRONX,NY,
1205627,"1144 ST JOHNS PLACE",BROOKLYN,NY,
1205628,"1144 ST. NICHOLAS AVENUE",BROOKLYN,NY,
1205629,"1145 LONGWOOD AVENUE",BRONX,NY,10474
1205630,"1145 SOUTHERN BLVD",BRONX,NY,
1205631,"1148 FLATBUSH AVE",BROOKLYN,NY,
1205632,"1148 FLATBUSH AVENUE",BROOKLYN,NY,
1205633,"1149 ELTON STREET",BROOKLYN,NY,
1205634,"1149 MORRIS AVE",BRONX,NY,
1205635,"1149 TIFFANY STREET",BRONX,NY,
1205636,"115 5TH AVENUE","NEW YORK",NY,
1205637,"115 BLOOMINGDALE RD",HICKSVILLE,NY,
1205638,"115 BOWERY","NEW YORK",NY,
1205639,"115 CHAMBERS STREET","NEW YORK",NY,
1205640,"115 CLYMER STREET",BROOKLYN,NY,
1205641,"115 DREISER LOOP",BRONX,NY,
1205642,"115 EAST 101ST STREET","NEW YORK",NY,
1205643,"115 EAST 106TH ST.","NEW YORK",NY,10029
1205644,"115 EAST 10TH STREET","NEW YORK",NY,10003
1205645,"115 EAST 115TH STREET","NEW YORK",NY,
1205646,"115 EAST 169TH STREET",BRONX,NY,
1205647,"115 EAST 23RD STREET, 6TH FLOOR","NEW YORK",NY,10010
1205648,"115 EAST 34TH STREET","NEW YORK",NY,10016
1205649,"115 ESSEX STREET","NEW YORK",NY,
1205650,"115 FIFTH AVENUE","NEW YORK",NY,
1205651,"115 FIFTH AVENUE","NEW YORK",NY,
1205652,"115 MERCER STREET","NEW YORK",NY,
1205653,"115 MERCER STREET","NEW YORK",NY,
1205654,"115 MERCER STREET","NEW YORK",NY,
1205655,"115 WEST 11TH STREET","NEW YORK",NY,10011
1205656,"115 WEST 172ND ST.",BRONX,NY,
1205657,"115 WEST 18TH ST","NEW YORK",NY,
1205658,"115 WEST 18TH STREET","NEW YORK",NY,
1205659,"115 WEST 18TH STREET","NEW YORK",NY,
1205660,"115 WEST 29TH STREET","NEW YORK",NY,
1205661,"115-121 WOOSTER STREET","NEW YORK",NY,
1205662,"1150 60TH STREET",BROOKLYN,NY,
1205663,"1150 BRONX RIVER AVENUE",BRONX,NY,
1205664,"1150 CASTLETON AVENUE","STATEN ISLAND",NY,
1205665,"1150 PARK AVE","NEW YORK",NY,
1205666,"1150 PELHAM PARKWAY SOUTH",BRONX,NY,10461
1205667,"1150 TIFFANY STREET",BRONX,NY,
1205668,"1150 WEBSTER AVENUE",BRONX,NY,
1205669,"1150 WEBSTER AVENUE, 2ND FLOOR TENANT",BRONX,NY,
1205670,"1151 THIRD AVENUE","NEW YORK",NY,10065
1205671,"1152 BRONX RIVER AVENUE",BRONX,NY,
1205672,"1152 ELTON STREET",BROOKLYN,NY,
1205673,"1154-80 LONGFELLOW AVE",BRONX,NY,
1205674,"1155 HOE AVE",BRONX,NY,
1205675,"1155 NORTHERN BLVD",MANHASSET,NY,
1205676,"1155 WALTON AVE",BRONX,NY,
1205677,"1155-1157 THIRD AVE","NEW YORK",NY,
1205678,"1155-57 THIRD AVE","NEW YORK",NY,
1205679,"1155-59 SOUTHERN BLVD.",BRONX,NY,10452
1205680,"1156 DEAN STREET",BROOKLYN,NY,
1205681,"1156 NORTH BROADWAY, 2ND FLOOR",YONKERS,NY,
1205682,"1157 INTERVALE AVE",BRONX,NY,
1205683,"1157 INTERVALE AVE",BRONX,NY,
1205684,"1157 MORRIS AVE",BRONX,NY,
1205685,"1158 INTERVALE AVE",BRONX,NY,
1205686,"116 CENTRAL PARK SOUTH","NEW YORK",NY,10019
1205687,"116 CHESTNUT RIDGE ROAD",MT.KISCO,NY,
1205688,"116 CHURCH STREET",FREEPORT,NY,
1205689,"116 EAST 124TH STREET","NEW YORK",NY,
1205690,"116 EAST 124TH STREET","NEW YORK",NY,
1205691,"116 EAST 17TH STREET","NEW YORK",NY,10003
1205692,"116 EAST 37TH STREET","NEW YORK",NY,
1205693,"116 EAST 63RD STREET","NEW YORK",NY,
1205694,"116 MAIN STREET",NYACK,NY,
1205695,"116 WEST 136TH STREET","NEW YORK",NY,
1205696,"116 WEST 28TH STREET","NEW YORK",NY,
1205697,"116 WEST 75TH STREET","NEW YORK",NY,10023
1205698,"116 WEST 80TH STREET","NEW YORK",NY,
1205699,"116 WEST 80TH STREET","NEW YORK",NY,10011
1205700,"116-118 JEFFERSON AVENUE",BROOKLYN,NY,
1205701,"116-21 METROPOLITAN AVE",QUEENS,NY,
1205702,"116-21 METROPOLITAN AVENUE","RICHMOND HILL",NY,11418
1205703,"116-66 PARK LANE SOUTH","KEW GARDENS",NY,
1205704,"116/122 EAST 124TH STREET, 4TH FLOOR","NEW YORK",NY,
1205705,"116/122 EAST 124TH STREET, 5TH FLOOR","NEW YORK",NY,
1205706,"1160 COLGATE AVE.",BRONX,NY,10472
1205707,"1160 FIFTH AVE","NEW YORK",NY,
1205708,"1160 FULTON STREET",BROOKLYN,NY,11216
1205709,"1160 WORTHEN STREET",BRONX,NY,
1205710,"1162 SHERIDAN AVE",BRONX,NY,
1205711,"1162-64 SHERIDAN AVE",BRONX,NY,
1205712,"1163 CASTLE HILL AVENUE",BRONX,NY,
1205713,"1163 SUTTER AVENUE",BROOKLYN,NY,
1205714,"1165 ELTON STREET",BROOKLYN,NY,
1205715,"1165 LONGWOOD AVENUE",BRONX,NY,
1205716,"1165 WASHINGTON AVE",BRONX,NY,
1205717,"1166 ELTON STREET",BROOKLYN,NY,
1205718,"1169-95 EAST 156TH ST.",BRONX,NY,10474
1205719,"117 BEEKMAN STREET","NEW YORK",NY,
1205720,"117 EAST 10TH STREET","NEW YORK",NY,10003
1205721,"117 EAST 10TH STREET","NEW YORK",NY,
1205722,"117 EAST 59TH STREET","NEW YORK",NY,
1205723,"117 EAST 7TH STREET","NEW YORK",NY,
1205724,"117 ROCKLAND CENTER",NANUET,NY,
1205725,"117 VAN BUREN STREET",BROOKLYN,NY,
1205726,"117 WEST 116TH STREET","NEW YORK",NY,10026
1205727,"117 WEST 116TH STREET","NEW YORK",NY,
1205728,"117 WEST 119TH STREET","NEW YORK",NY,
1205729,"1170 RANDALL AVE.",BRONX,NY,
1205730,"1170 WEBSTER AVE",BRONX,NY,
1205731,"1170-1180 COMMERCE AVENUE",BRONX,NY,
1205732,"1171 WASHINGTON AVE",BRONX,NY,
1205733,"1171-1201 JEROME AVE.",BRONX,NY,
1205734,"1172 PARK AVE","NEW YORK",NY,
1205735,"1173 WORTHEN STREET",BRONX,NY,
1205736,"1173/1175 WALTON AVENUE",BRONX,NY,
1205737,"1175 FINDLAY AVE",BRONX,NY,
1205738,"1176 FOREST AVE",BRONX,NY,
1205739,"1177 LONGWOOD AVENUE",BRONX,NY,
1205740,"1177 WHEELER AVE",BRONX,NY,
1205741,"1178 ANDERSON AVE",BRONX,NY,
1205742,"1178 ANDERSON AVE",BRONX,NY,
1205743,"1178 ELDER AVENUE",BRONX,NY,10472
1205744,"1179 LONGWOOD AVENUE",BRONX,NY,
1205745,"118 EAST 102ND STREET","NEW YORK",NY,10029
1205746,"118 GREENPOINT AVENUE",BROOKLYN,NY,11222
1205747,"118 HART STREET",BROOKLYN,NY,
1205748,"118 HART STREET",BROOKLYN,NY,
1205749,"118 NEW MAIN STREET",YONKERS,NY,
1205750,"118 WEST 27TH ST","NEW YORK",NY,
1205751,"118 WEST 74TH STREET","NEW YORK",NY,
1205752,"118 WEST 75TH STREET","NEW YORK",NY,10023
1205753,"118-01 GUY BREWER BLVD",QUEENS,NY,11434
1205754,"118-09 83RD AVENUE","KEW GARDENS",NY,11415
1205755,"118-11 GUY R BREWER BLVD",QUEENS,NY,
1205756,"118-22 WEST 58TH STREET","NEW YORK",NY,10019
1205757,"1180 GERARD AVE",BRONX,NY,
1205758,"1180 MORRIS PARK AVE",BRONX,NY,
1205759,"1181 GRAND ST.",BROOKLYN,NY,11211
1205760,"1181 SHERIDAN AVENUE",BRONX,NY,
1205761,"1181 WALTON AVENUE",BRONX,NY,
1205762,"1181/1187 GRAND CONCOURSE",BRONX,NY,10457
1205763,"1185 CARROLL STREET, AKA 837/63 NOSTRAND AVE.",BROOKLYN,NY,
1205764,"1185 COMMERCE AVE.",BRONX,NY,
1205765,"1187 ANDERSON AVE.",BRONX,NY,
1205766,"1187 BOSTON ROAD",BRONX,NY,
1205767,"1187 EAST 156TH STREET",BRONX,NY,
1205768,"1188 SIXTH AVENUE","NEW YORK",NY,10036
1205769,"119 BOWERY","NEW YORK",NY,
1205770,"119 EAST 10TH STREET","NEW YORK",NY,10003
1205771,"119 EAST 233RD STREET",BRONX,NY,
1205772,"119 EAST 23RD STREET","NEW YORK",NY,
1205773,"119 FOUNTAIN AVE",BROOKLYN,NY,
1205774,"119 SOUTH 3RD STREET","NEW HYDE PARK",NY,
1205775,"119 WEST 23RD STREET","NEW YORK",NY,
1205776,"119 WEST 72ND STREET","NEW YORK",NY,
1205777,"1190 COMMERCE AVENUE",BRONX,NY,
1205778,"1191 ANDERSON AVE",BRONX,NY,
1205779,"1191 BROADWAY",BROOKLYN,NY,
1205780,"1192 DEAN STREET",BROOKLYN,NY,
1205781,"1194 SHERMAN AVE",BRONX,NY,
1205782,"1195 ANDERSON AVE",BRONX,NY,
1205783,"1195 FULTON AVE",BRONX,NY,
1205784,"1195 NORTH AVENUE","NEW ROCHELLE",NY,
1205785,"1197 GRAND CONCOURSE",BRONX,NY,
1205786,"1197 GRAND CONCOURSE",BRONX,NY,
1205787,"1198 PACIFIC STREET",BROOKLYN,NY,
1205788,"1199 FULTON AVE",BRONX,NY,
1205789,"12 BARNABY LANE",HARTSDALE,NY,10607
1205790,"12 EAST 14TH STREET","NEW YORK",NY,
1205791,"12 EAST 167TH STREET",BRONX,NY,
1205792,"12 EAST 32ND STREET","NEW YORK",NY,
1205793,"12 EAST 42ND STREET","NEW YORK",NY,
1205794,"12 EAST 44TH STREET","NEW YORK",NY,
1205795,"12 EAST 44TH STREET","NEW YORK",NY,
1205796,"12 EAST 62ND ST.","NEW YORK",NY,
1205797,"12 EAST 86TH STREET","NEW YORK",NY,10028
1205798,"12 EAST CLARKE PLACE",BRONX,NY,
1205799,"12 HARRISON STREET","NEW YORK",NY,
1205800,"12 NORTH BROADWAY",YONKERS,NY,
1205801,"12 OLD MAMARONECK RD","WHITE PLAINS",NY,
1205802,"12 OLD MAMARONECK RD","WHITE PLAINS",NY,10603
1205803,"12 PATCHEN AVE",BROOKLYN,NY,
1205804,"12 WEST 12TH STREET","NEW YORK",NY,
1205805,"12 WEST 18TH STREET","NEW YORK",NY,
1205806,"12 WEST 23RD ST. 3RD FL","NEW YORK",NY,
1205807,"12 WEST 32ND STREET","NEW YORK",NY,
1205808,"12 WEST 32ND STREET","NEW YORK",NY,
1205809,"12 WEST 45TH ST.","NEW YORK",NY,10036
1205810,"12 WHITE STREET","NEW YORK",NY,
1205811,"12 WOOSTER STREET","NEW YORK",NY,
1205812,"12 WORTH ST.",YONKERS,NY,10701
1205813,"12-01 44TH AVENUE","LONG ISLAND CTY",NY,11101
1205814,"12-13 NEILSON STREET","FAR ROCKAWAY",NY,11691
1205815,"12-14 NORTH BROADWAY",YONKERS,NY,
1205816,"12-28 EAST 167TH ST.",BRONX,NY,10452
1205817,"12/16 EAST 14TH STREET, 12 EAST 14TH STREET AKA","NEW YORK",NY,10003
1205818,"120 ANDERSON AVENUE","MT. VERNON",NY,
1205819,"120 ANDERSON AVENUE","MT. VERNON",NY,
1205820,"120 BEACH 17TH STREET","FAR ROCKAWAY",NY,11691
1205821,"120 BEACH 19TH STREET","FAR ROCKAWAY",NY,11691
1205822,"120 BLOOMINGDALE RD","WHITE PLAINS",NY,
1205823,"120 BRUCKNER BLVD.",BRONX,NY,10454
1205824,"120 CABRINI BLVD","NEW YORK",NY,
1205825,"120 EAGLE ROCK","EAST HANOVER",NJ,
1205826,"120 EAST 110TH STREET","NEW YORK",NY,
1205827,"120 EAST 17TH STREET","NEW YORK",NY,
1205828,"120 EAST 17TH STREET","NEW YORK",NY,10003
1205829,"120 EAST 19TH STREET",BROOKLYN,NY,
1205830,"120 EAST 210TH STREET",BRONX,NY,10458
1205831,"120 EAST 29TH STREET","NEW YORK",NY,
1205832,"120 EAST 29TH STREET","NEW YORK",NY,
1205833,"120 EAST 64TH STREET","NEW YORK",NY,
1205834,"120 EAST POST RD","WHITE PLAINS",NY,
1205835,"120 FULTON ST.","NEW YORK",NY,
1205836,"120 GALE PLACE",BRONX,NY,10463
1205837,"120 GREENWICH STREET","NEW YORK",NY,
1205838,"120 MAIN STREET",TUCKAHOE,NY,
1205839,"120 RICHARDS STREET",BROOKLYN,NY,
1205840,"120 UNIVERSITY PLACE","NEW YORK",NY,10003
1205841,"120 VERMLIYEA AVENUE","NEW YORK",NY,
1205842,"120 WEST 106TH STREET","NEW YORK",NY,
1205843,"120 WEST 176TH STREET",BRONX,NY,
1205844,"120 WEST 28TH STREET","NEW YORK",NY,
1205845,"120 WEST 57TH STREET","NEW YORK",NY,
1205846,"120 WEST 75TH STREET","NEW YORK",NY,10023
1205847,"120 WEST 80TH STREET","NEW YORK",NY,
1205848,"120 WEST 82ND ST.","NEW YORK",NY,
1205849,"120-16 WEST 116TH STREET","NEW YORK",NY,
1205850,"1200 AVE OF THE AMERICAS","NEW YORK",NY,
1205851,"1200 BROADWAY","NEW YORK",NY,
1205852,"1200 WATERS PLACE",BRONX,NY,
1205853,"1200 ZEREGA AVE",BRONX,NY,
1205854,"1201 FINDLAY AVENUE",BRONX,NY,
1205855,"1210-1220 THIRD AVE.","NEW YORK",NY,10021
1205856,"1203 FINDLAY AVE",BRONX,NY,
1205857,"1203-05 FINDLAY AVE",BRONX,NY,
1205858,"1203-1205 ROGERS AVE",BROOKLYN,NY,
1205859,"1204 BEDFORD AVENUE",BROOKLYN,NY,11216
1205860,"1208 FRANKLIN AVE",BRONX,NY,
1205861,"1209 NELSON AVE",BRONX,NY,
1205862,"1209 OAK POINT AVE",BRONX,NY,
1205863,"1209 OGDEN AVE",BRONX,NY,
1205864,"121 MYRTLE BLVD",LARCHMONT,NY,
1205865,"121 PRINCE STREET","NEW YORK",NY,
1205866,"121 PUTNAM AVENUE",BROOKLYN,NY,11216
1205867,"121 SOUTH COLUMBUS AVE","MT. VERNON",NY,
1205868,"121 UNIVERSITY PLACE","NEW YORK",NY,10003
1205869,"121 WEST 116TH STREET","NEW YORK",NY,10026
1205870,"121 WEST 116TH STREET","NEW YORK",NY,
1205871,"121 WEST 116TH STREET","NEW YORK",NY,
1205872,"121 WEST 122ND STREET","NEW YORK",NY,
1205873,"121 WEST 132ND STREET","NEW YORK",NY,
1205874,"121 WEST 19TH STREET","NEW YORK",NY,
1205875,"121 WEST 27TH STREET","NEW YORK",NY,
1205876,"121 WEST 82ND STREET","NEW YORK",NY,
1205877,"121-125 MAIN STREET","COLD SPRING",NY,
1205878,"1210 WOODYCREST AVENUE",BRONX,NY,10452
1205879,"1211 NELSON AVE",BRONX,NY,
1205880,"1211 WHITE PLAINS ROAD",BRONX,NY,10472
1205881,"1212 MARTIN LUTHER KING BLVD.",BRONX,NY,
1205882,"1213 AVENUE Z",BROOKLYN,NY,
1205883,"1213 GRAND ST.",BROOKLYN,NY,11211
1205884,"1213 NELSON AVE",BRONX,NY,
1205885,"1214 BOSTON ROAD",BRONX,NY,
1205886,"1214 MIDLAND AVE",BRONXVILLE,NY,
1205887,"1214 PELHAM PKWY SOUTH",BRONX,NY,10461
